 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,542357,2,2,106,422,53,53,53,0,211,211,211,0,973.5285061,7.375215956,180785.6667,313123.8978,542350,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,3.687607978,3.687607978,53,211,116.2,86.54016409,7489.2,0,0,0,0,0,0,0,0,1,145.25,53,211,40,0,0,0,0,0,0,2,106,2,422,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,196,2,2,46,46,23,23,23,0,23,23,23,0,469387.7551,20408.16327,65.33333333,30.022214,100,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10204.08163,10204.08163,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
49191,3,2,0,124,0,62,62,62,0,0,0,0,0,41300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,167,2,2,46,46,23,23,23,0,23,23,23,0,550898.2036,23952.09581,55.66666667,95.55277774,166,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,64,11976.0479,11976.0479,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,401445,7,7,750,6161,341,0,107.1428571,137.1354909,1460,0,880.1428571,654.4283583,17215.30969,34.87401761,30880.38462,46986.35666,100607,2,303382,50563.66667,54405.88483,101907,191,304194,50699,55371.81029,101605,48,0,0,0,0,152,152,17.43700881,17.43700881,0,1460,460.7333333,597.6910892,357234.6381,0,0,0,1,0,0,0,0,1,493.6428571,107.1428571,880.1428571,152,0,0,0,0,0,0,7,750,7,6161,8192,511,6,20,0,0,0,0,0,0,0,0,BENIGN
443,151,3,0,97,0,85,6,32.33333333,45.61067127,0,0,0,0,642384.106,19867.54967,75.5,37.4766594,102,49,151,75.5,37.4766594,102,49,0,0,0,0,0,0,0,0,0,60,0,19867.54967,0,6,85,25.75,39.5,1560.25,0,0,0,0,1,0,0,0,0,34.33333333,32.33333333,0,60,0,0,0,0,0,0,3,97,0,0,258,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
443,6037554,45,61,152355,6206,23360,0,3385.666667,3808.230047,1460,0,101.7377049,326.2102544,26262.45662,17.55677879,57500.51429,534770.4859,5483477,1,6037554,137217.1364,825107.5211,5483477,3,476772,7946.2,16614.76822,69724,1,0,0,0,0,912,1232,7.453349486,10.1034293,0,23360,1481.878505,2955.625253,8735720.636,0,0,0,1,0,0,0,0,1,1495.858491,3385.666667,101.7377049,912,0,0,0,0,0,0,45,152355,61,6206,8192,256,44,20,0,0,0,0,0,0,0,0,BENIGN
80,60166871,9,9,625,438,583,0,69.44444444,192.5935559,426,0,48.66666667,141.5238496,17.66753003,0.299167959,3539227.706,4890190.991,10000000,47,50400000,6294623,5174438.813,10100000,92,60100000,7514496.75,4623180.234,10100000,1038,0,0,0,0,192,252,0.14958398,0.14958398,0,583,55.94736842,160.245809,25678.7193,0,0,0,1,0,0,0,0,1,59.05555556,69.44444444,48.66666667,192,0,0,0,0,0,0,9,625,9,438,8192,110,8,20,68363.8,39055.98182,138226,50603,10000000,19135.08801,10000000,9968809,BENIGN
443,61151850,14,14,1111,3990,732,0,79.35714286,196.3402099,1483,2,285,557.1091593,83.41530142,0.457876581,2264883.333,4219228.214,10000000,26,61200000,4703988.462,5180573.806,10100000,103,61100000,4697612,5199656.428,10100000,221,0,0,0,0,292,284,0.228938291,0.228938291,0,1483,175.8965517,416.791687,173715.3103,0,0,0,1,0,0,0,0,1,182.1785714,79.35714286,285,292,0,0,0,0,0,0,14,1111,14,3990,8192,31476,13,20,115667,79984.23872,278933,82710,10000000,2034.733103,10000000,10000000,BENIGN
443,105818029,9,8,617,5358,249,0,68.55555556,100.43793,1460,0,669.75,617.0755337,56.46485818,0.160653153,6613626.813,26400000,106000000,39,106000000,13200000,37300000,106000000,408,151241,21605.85714,25876.6232,52734,48,0,0,0,0,192,172,0.085051669,0.075601484,0,1460,331.9444444,508.3785612,258448.7614,0,0,0,1,0,0,0,0,0,351.4705882,68.55555556,669.75,192,0,0,0,0,0,0,9,617,8,5358,8192,980,8,20,0,0,0,0,0,0,0,0,BENIGN
80,117373466,4161,4935,19838,10700000,338,0,4.767603941,5.731665439,4520,0,2168.443566,816.6684417,91341.82848,77.49622048,12905.27389,351573.1374,10000000,0,117000000,28214.77548,521288.1801,10000000,0,112000000,22794.77381,473849.2165,10000000,1,0,0,0,0,96644,98844,35.45094255,42.04527793,0,4520,1178.532153,1234.440453,1523843.231,0,0,0,1,0,0,0,0,1,1178.661719,4.767603941,2168.443566,96644,0,0,0,0,0,0,4161,19838,4935,10701269,8192,946,3251,20,216138,591785.698,2000439,37619,10000000,1791.017299,10000000,10000000,BENIGN
123,66000129,4,4,192,192,48,48,48,0,48,48,48,0,5.818170446,0.121211884,9428589.857,24900000,66000000,4,66000000,22000000,38100000,66000000,4,66000000,22000000,38100000,66000000,4,0,0,0,0,80,80,0.060605942,0.060605942,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,103,0,103,103,66000000,0,66000000,66000000,BENIGN
53,44761705,2,2,86,347,45,41,43,2.828427125,225,122,173.5,72.83199846,9.673447426,0.089362101,14900000,25800000,44700000,30421,44700000,44700000,0,44700000,44700000,44700000,44700000,0,44700000,44700000,0,0,0,0,60,52,0.04468105,0.04468105,41,225,95.6,79.91120072,6385.8,0,0,0,0,0,0,0,0,1,119.5,43,173.5,60,0,0,0,0,0,0,2,86,2,347,-1,-1,1,20,61070,0,61070,61070,44700000,0,44700000,44700000,BENIGN
53,90770,1,1,53,207,53,53,53,0,207,207,207,0,2864.382505,22.03371158,90770,0,90770,90770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11.01685579,11.01685579,53,207,104.3333333,88.91194146,7905.333333,0,0,0,0,0,0,0,0,1,156.5,53,207,20,0,0,0,0,0,0,1,53,1,207,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,37305,1,1,64,149,64,64,64,0,149,149,149,0,5709.69039,53.61211634,37305,0,37305,37305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,26.80605817,26.80605817,64,149,92.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,138.5,64,149,32,0,0,0,0,0,0,1,64,1,149,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,63489,1,1,72,182,72,72,72,0,182,182,182,0,4000.693033,31.50151995,63489,0,63489,63489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.75075997,15.75075997,72,182,108.6666667,63.50852961,4033.333333,0,0,0,0,0,0,0,0,1,163,72,182,20,0,0,0,0,0,0,1,72,1,182,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,40871860,2,2,91,303,49,42,45.5,4.949747468,178,125,151.5,37.4766594,9.639884263,0.097866845,13600000,23400000,40700000,60785,40800000,40800000,0,40800000,40800000,40800000,40800000,0,40800000,40800000,0,0,0,0,52,40,0.048933423,0.048933423,42,178,88.6,60.46734656,3656.3,0,0,0,0,0,0,0,0,1,110.75,45.5,151.5,52,0,0,0,0,0,0,2,91,2,303,-1,-1,1,20,60785,0,60785,60785,40700000,0,40700000,40700000,BENIGN
53,30719,1,1,70,86,70,70,70,0,86,86,86,0,5078.290309,65.10628601,30719,0,30719,30719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.55314301,32.55314301,70,86,75.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,113,70,86,20,0,0,0,0,0,0,1,70,1,86,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,243,2,2,112,368,56,56,56,0,184,184,184,0,1975308.642,16460.90535,81,134.2348688,236,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,8230.452675,8230.452675,56,184,107.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,134,56,184,64,0,0,0,0,0,0,2,112,2,368,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,37621,2,2,106,276,53,53,53,0,138,138,138,0,10153.90341,106.3235959,12540.33333,21715.29832,37615,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,53.16179793,53.16179793,53,138,87,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,108.75,53,138,64,0,0,0,0,0,0,2,106,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,61570,2,2,68,428,34,34,34,0,214,214,214,0,8055.871366,64.96670456,20523.33333,35540.52787,61562,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,32.48335228,32.48335228,34,214,106,98.59006035,9720,0,0,0,0,0,0,0,0,1,132.5,34,214,40,0,0,0,0,0,0,2,68,2,428,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,61237,2,2,76,334,38,38,38,0,167,167,167,0,6695.298594,65.31998628,20412.33333,35149.15813,60999,47,191,191,0,191,191,47,47,0,47,47,0,0,0,0,40,40,32.65999314,32.65999314,38,167,89.6,70.65620992,4992.3,0,0,0,0,0,0,0,0,1,112,38,167,40,0,0,0,0,0,0,2,76,2,334,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,204,2,2,84,392,42,42,42,0,196,196,196,0,2333333.333,19607.84314,68,112.5833025,198,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,9803.921569,9803.921569,42,196,103.6,84.34927386,7114.8,0,0,0,0,0,0,0,0,1,129.5,42,196,64,0,0,0,0,0,0,2,84,2,392,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,91178,2,2,84,392,42,42,42,0,196,196,196,0,5220.557591,43.87023185,30392.66667,52635.58067,91171,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,21.93511593,21.93511593,42,196,103.6,84.34927386,7114.8,0,0,0,0,0,0,0,0,1,129.5,42,196,40,0,0,0,0,0,0,2,84,2,392,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,204,2,2,106,266,53,53,53,0,133,133,133,0,1823529.412,19607.84314,68,76.97402159,153,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,9803.921569,9803.921569,53,133,85,43.8178046,1920,0,0,0,0,0,0,0,0,1,106.25,53,133,64,0,0,0,0,0,0,2,106,2,266,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,31066,2,2,100,242,50,50,50,0,121,121,121,0,11008.81993,128.7581279,10355.33333,17929.90129,31059,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,64.37906393,64.37906393,50,121,78.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,98,50,121,40,0,0,0,0,0,0,2,100,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30997,2,2,78,190,39,39,39,0,95,95,95,0,8645.998,129.0447463,10332.33333,17889.19809,30989,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,40,64.52237313,64.52237313,39,95,61.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,76.75,39,95,64,0,0,0,0,0,0,2,78,2,190,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,78,142,39,39,39,0,71,71,71,0,1428571.429,25974.02597,51.33333333,83.71578903,148,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39,71,64,0,0,0,0,0,0,2,78,2,142,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,63913,2,2,104,438,52,52,52,0,219,219,219,0,8480.277878,62.58507659,21304.33333,36894.12558,63906,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,31.29253829,31.29253829,52,219,118.8,91.4696671,8366.7,0,0,0,0,0,0,0,0,1,148.5,52,219,40,0,0,0,0,0,0,2,104,2,438,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,105015084,9,9,656,6175,289,0,72.88888889,109.7057934,1897,0,686.1111111,750.8887142,65.04779828,0.171403948,6177357.882,25400000,105000000,5,105000000,13100000,37100000,105000000,86,95776,11972,16062.65644,33582,5,0,0,0,0,192,192,0.085701974,0.085701974,0,1897,359.5263158,597.9400164,357532.2632,0,0,0,1,0,0,0,0,1,379.5,72.88888889,686.1111111,192,0,0,0,0,0,0,9,656,9,6175,8192,980,8,20,0,0,0,0,0,0,0,0,BENIGN
123,65036693,2,2,96,96,48,48,48,0,48,48,48,0,2.952179626,0.061503742,21700000,37500000,65000000,36662,65000000,65000000,0,65000000,65000000,65000000,65000000,0,65000000,65000000,0,0,0,0,52,52,0.030751871,0.030751871,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,36694,0,36694,36694,65000000,0,65000000,65000000,BENIGN
53,90992,1,1,45,108,45,45,45,0,108,108,108,0,1681.466503,21.97995428,90992,0,90992,90992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.98997714,10.98997714,45,108,66,36.37306696,1323,0,0,0,0,0,0,0,0,1,99,45,108,20,0,0,0,0,0,0,1,45,1,108,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,91432,2,2,94,370,47,47,47,0,185,185,185,0,5074.809695,43.74835944,30477.33333,52782.22764,91425,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,21.87417972,21.87417972,47,185,102.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,127.75,47,185,40,0,0,0,0,0,0,2,94,2,370,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,215,2,2,94,370,47,47,47,0,185,185,185,0,2158139.535,18604.65116,71.66666667,81.40229317,162,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,40,40,9302.325581,9302.325581,47,185,102.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,127.75,47,185,40,0,0,0,0,0,0,2,94,2,370,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,93540060,3542,4706,24690,10300000,329,0,6.970638058,20.50636139,4380,0,2192.547386,839.9731239,110571.0003,88.17612475,11342.31357,702555.0659,62800000,-1,30700000,8677.324202,188164.0501,9031831,4,93500000,19876.0576,931744.8841,62900000,1,0,0,0,0,77008,94132,37.86612923,50.30999552,0,4380,1253.826888,1254.293208,1573251.451,0,0,0,1,0,0,0,0,1,1253.978904,6.970638058,2192.547386,77008,0,0,0,0,0,0,3542,24690,4706,10318128,8192,0,3330,20,10800000,15200000,21600000,101650,35900000,38000000,62800000,9031831,BENIGN
80,8763975,6,4,488,1598,236,0,81.33333333,119.0540494,796,0,399.5,457.8453159,238.0198483,1.141034747,973775,2863713.267,8610211,47,8763975,1752795,3833520.577,8610211,47,78537,26179,26594.46899,53918,900,0,0,0,0,132,92,0.684620848,0.456413899,0,796,189.6363636,313.4081278,98224.65455,0,0,0,1,0,0,0,0,0,208.6,81.33333333,399.5,132,0,0,0,0,0,0,6,488,4,1598,8192,290,5,20,153764,0,153764,153764,8610211,0,8610211,8610211,BENIGN
123,64001457,4,4,192,192,48,48,48,0,48,48,48,0,5.999863409,0.124997154,9143065.286,24200000,64000000,1,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,1,0,0,0,0,128,128,0.062498577,0.062498577,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,65,0,65,65,64000000,0,64000000,64000000,BENIGN
80,47332,5,4,1600,208,1242,0,320,536.2723189,196,0,52,96.04165763,38198.25911,190.1462013,5916.5,10564.8406,23126,48,47332,11833,13576.51774,23937,48,24093,8031,13141.93627,23206,439,0,0,0,0,112,92,105.6367785,84.5094228,0,1242,180.8,390.7192229,152661.5111,0,0,0,1,0,0,0,0,0,200.8888889,320,52,112,0,0,0,0,0,0,5,1600,4,208,8192,1024,4,20,0,0,0,0,0,0,0,0,BENIGN
80,46687,5,6,2252,220,1460,0,450.4,598.0491619,196,0,36.66666667,78.0939605,52948.35822,235.6116264,4668.7,9628.842056,22943,1,23235,5808.75,11472.87878,23018,49,23744,4748.8,10328.52343,23221,1,0,0,0,0,112,132,107.0961938,128.5154326,0,1460,206,423.6507996,179480,0,0,0,1,0,0,0,0,1,224.7272727,450.4,36.66666667,112,0,0,0,0,0,0,5,2252,6,220,8192,1129,4,20,0,0,0,0,0,0,0,0,BENIGN
80,20962,2,0,12,0,6,6,6,0,0,0,0,0,572.4644595,95.41074325,20962,0,20962,20962,20962,20962,0,20962,20962,0,0,0,0,0,0,0,0,0,40,0,95.41074325,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
22,10182885,43,40,2670,7038,408,0,62.09302326,98.53493795,976,0,175.95,325.1253762,953.3643953,8.150931686,124181.5244,954403.0064,8608001,1,10200000,242449.6429,1331298.663,8608001,2,9226134,236567.5385,1393637.734,8714358,1,0,0,0,0,884,824,4.222771837,3.928159849,0,976,115.5714286,240.7942323,57981.86231,0,0,0,1,0,0,0,0,0,116.9638554,62.09302326,175.95,884,0,0,0,0,0,0,43,2670,40,7038,8192,245,41,20,130280,0,130280,130280,8608001,0,8608001,8608001,BENIGN
80,15023295,3,2,18,0,6,6,6,0,0,0,0,0,1.19813929,0.332816469,3755823.75,4769837.549,9991687,23545,15000000,7511647.5,3540603.154,10000000,5008063,10000000,10000000,0,10000000,10000000,0,0,0,0,60,64,0.199689882,0.133126588,0,6,4,3.098386677,9.6,0,0,0,0,1,0,0,0,0,4.8,6,0,60,0,0,0,0,0,0,3,18,2,0,256,307,2,20,23545,0,23545,23545,9991687,0,9991687,9991687,BENIGN
80,99677187,15,9,7702,8204,1908,0,513.4666667,699.8293533,2329,0,911.5555556,1081.516194,159.5751293,0.24077726,4333790.739,20200000,97000000,17,99700000,7119799.071,25900000,97000000,17,2615736,326967,784974.4366,2262946,4115,0,0,0,0,312,192,0.150485788,0.090291473,0,2329,636.24,854.5750055,730298.44,0,0,0,1,0,0,0,0,0,662.75,513.4666667,911.5555556,312,0,0,0,0,0,0,15,7702,9,8204,8192,511,14,20,0,0,0,0,0,0,0,0,BENIGN
53,30518,1,1,55,71,55,55,55,0,71,71,71,0,4128.710925,65.53509404,30518,0,30518,30518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.76754702,32.76754702,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55,71,20,0,0,0,0,0,0,1,55,1,71,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,20879480,2,2,120,200,70,50,60,14.14213562,134,66,100,48.08326112,15.32605218,0.191575652,6959826.667,12000000,20800000,30550,20800000,20800000,0,20800000,20800000,20800000,20800000,0,20800000,20800000,0,0,0,0,40,52,0.095787826,0.095787826,50,134,78,32.37282811,1048,0,0,0,0,0,0,0,0,1,97.5,60,100,40,0,0,0,0,0,0,2,120,2,200,-1,-1,1,20,30718,0,30718,30718,20800000,0,20800000,20800000,BENIGN
53,31121,2,2,96,334,48,48,48,0,167,167,167,0,13817.03673,128.5305742,10373.66667,17962.52158,31115,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,64.26528711,64.26528711,48,167,95.6,65.17898434,4248.3,0,0,0,0,0,0,0,0,1,119.5,48,167,40,0,0,0,0,0,0,2,96,2,334,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31022,2,2,68,258,34,34,34,0,129,129,129,0,10508.67127,128.9407517,10340.66667,17904.49788,31015,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,64,64.47037586,64.47037586,34,129,72,52.03364296,2707.5,0,0,0,0,0,0,0,0,1,90,34,129,40,0,0,0,0,0,0,2,68,2,258,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
49486,54,1,1,6,6,6,6,6,0,6,6,6,0,222222.2222,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18518.51852,18518.51852,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,256,256,0,20,0,0,0,0,0,0,0,0,BENIGN
49494,22329,2,1,12,6,6,6,6,0,6,6,6,0,806.1265619,134.354427,11164.5,15745.1467,22298,31,22329,22329,0,22329,22329,0,0,0,0,0,0,0,0,0,40,20,89.56961799,44.78480899,6,6,6,0,0,0,0,0,0,1,1,0,0,0,8,6,6,40,0,0,0,0,0,0,2,12,1,6,1024,255,1,20,0,0,0,0,0,0,0,0,BENIGN
389,55165892,23,12,4144,3172,403,0,180.173913,200.4480554,316,6,264.3333333,120.6673363,132.6181765,0.634449997,1622526.235,4258904.504,16400000,1,55200000,2507540.545,5116454.437,16400000,1,55200000,5015057.273,6414381.34,16400000,3,1,0,0,0,736,360,0.416924284,0.217525713,0,403,214.4166667,180.2020097,32472.76429,0,1,0,0,1,0,0,0,0,220.5428571,180.173913,264.3333333,736,0,0,0,0,0,0,23,4144,12,3172,1444,0,11,32,308.6,23.41580663,326,281,11000000,4456801.762,16400000,7463156,BENIGN
3268,87167321,31,14,5756,1008,403,0,185.6774194,200.9531267,72,72,72,0,77.59788786,0.516248515,1981075.477,4922082.966,16400000,3,87200000,2905577.367,5757065.759,16400000,3,80000000,6154567.769,7476884.58,16400000,3,1,0,0,0,992,448,0.355637866,0.160610649,0,403,155.8043478,176.292638,31079.0942,0,1,0,0,1,0,0,0,0,159.2666667,185.6774194,72,992,0,0,0,0,0,0,31,5756,14,1008,476,2078,15,32,358,16.95090951,382,325,12500000,4637844.132,16400000,7157497,BENIGN
80,98743710,18,25,587,51567,274,0,32.61111111,79.03918528,4380,0,2062.68,1243.804604,528.1754149,0.435470776,2351040.714,15100000,97900000,7,98700000,5808453.529,23700000,97900000,124,626797,26116.54167,70136.91966,225062,188,0,0,0,0,372,512,0.182290092,0.253180684,0,4380,1185.318182,1379.262337,1902364.594,0,0,0,1,0,0,0,0,1,1212.883721,32.61111111,2062.68,372,0,0,0,0,0,0,18,587,25,51567,8192,980,17,20,0,0,0,0,0,0,0,0,BENIGN
53,61215,1,1,79,204,79,79,79,0,204,204,204,0,4623.049906,32.67173078,61215,0,61215,61215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.33586539,16.33586539,79,204,120.6666667,72.16878365,5208.333333,0,0,0,0,0,0,0,0,1,181,79,204,20,0,0,0,0,0,0,1,79,1,204,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,61676,2,2,114,492,57,57,57,0,246,246,246,0,9825.539918,64.85504897,20558.66667,35602.59303,61669,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,32.42752448,32.42752448,57,246,132.6,103.5195634,10716.3,0,0,0,0,0,0,0,0,1,165.75,57,246,40,0,0,0,0,0,0,2,114,2,492,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,47129,6,5,1602,208,1244,0,267,497.9136471,196,0,41.6,86.36434449,38405.2282,233.4019394,4712.9,9548.388619,23220,47,47129,9425.8,12321.38437,23312,48,23862,5965.5,11125.97014,22652,234,0,0,0,0,144,124,127.3101487,106.0917906,0,1244,150.8333333,360.9084078,130254.8788,0,0,0,1,0,0,0,0,0,164.5454545,267,41.6,144,0,0,0,0,0,0,6,1602,5,208,8192,1024,4,20,0,0,0,0,0,0,0,0,BENIGN
80,47014,6,7,2260,220,1460,0,376.6666667,565.8249435,196,0,31.42857143,72.62427772,52750.24461,276.513379,3917.833333,8824.873605,22952,3,46051,9210.2,12516.40043,23017,48,24062,4010.333333,9274.952003,22939,3,0,0,0,0,144,164,127.6215595,148.8918195,0,1460,177.1428571,397.230965,157792.4396,0,0,0,1,0,0,0,0,1,190.7692308,376.6666667,31.42857143,144,0,0,0,0,0,0,6,2260,7,220,8192,1129,4,20,0,0,0,0,0,0,0,0,BENIGN
80,49,2,0,12,0,6,6,6,0,0,0,0,0,244897.9592,40816.32653,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,40,0,40816.32653,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
5353,18,13,0,585,0,45,45,45,0,0,0,0,0,32500000,722222.2222,1.5,0.904534034,4,1,18,1.5,0.904534034,4,1,0,0,0,0,0,0,0,0,0,260,0,722222.2222,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,48.46153846,45,0,260,0,0,0,0,0,0,13,585,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
80,1293792,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2137.29708,8991.398927,7.72921768,143754.6667,430865.8067,1292730,2,747,373.5,523.9661249,744,3,1293746,215624.3333,527671.9348,1292730,2,0,0,0,0,72,152,2.318765304,5.410452376,0,5840,1057.545455,1853.437529,3435230.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,4421382,4,0,24,0,6,6,6,0,0,0,0,0,5.42816703,0.904694505,1473794,2552042.631,4420639,340,4421382,1473794,2552042.631,4420639,340,0,0,0,0,0,0,0,0,0,80,0,0.904694505,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
